CMI;renda
10.69518717;601.57
17.07317073;519.94
6.535947712;531.03
16.28664495;460.84
13.20754717;633.24
10.06711409;733.99
10.63829787;629.92
6.734006734;457.36
11.53846154;560.61
12.55118391;832.85
7.936507937;709.77
7.850834151;650.66
9.465478842;717.94
15.30612245;563.63
5.8910162;623.99
0;541.57
12.13171577;577.46
18.2767624;643.61
10.05025126;601.53
11.12565445;529.8
2.375296912;604.35
12.99589603;443.4
7.722007722;1002.64
12.08459215;720.32
13.15789474;698.04
15.18784972;648.43
26.45502646;551.31
13.82488479;387.77
13.28903654;542.42
14.84230056;584.21
14.74926254;577.98
20.55800294;532.16
14.71091345;722.1
15.44799176;649.44
9.933774834;613.19
12.52408478;607.69
12.32965607;535.27
12.20752798;538.43
9.536297532;864.52
11.57407407;483.76
14.89117984;542.28
26.24309392;424.76
12.34567901;486.49
4.672897196;694.88
19.04761905;504.03
19.67673928;637.35
11.87161073;861.14
9.666751463;662.78
13.79310345;583.94
13.35311573;617.11
14.9142431;570.29
26.9121813;394.24
9.900990099;612.61
16.31701632;654.09
9.803921569;498.65
15.52795031;274.05
32.25806452;650.02
2.475247525;691.65
12.08459215;629.15
0;479.93
9.508716323;553.36
4.518072289;735.01
3.311258278;969.52
19.56521739;715.2
14.88833747;666.85
0;743.17
3.50877193;754.14
10.15228426;566.54
0;761.58
15.7480315;636.16
16.07717042;581.31
25.390625;490.94
11.11111111;617.32
3.992015968;950.97
15.84507042;771.02
19.51219512;801.41
12.85714286;595.16
9.926131117;820.89
11.21495327;814.69
14.38848921;1016.14
8.196721311;675.13
26.19047619;778.23
17.34104046;755.7
9.009009009;820.28
13.91035549;853.44
9.244073356;1593.8
16.2601626;673.11
16.2601626;761.23
6.666666667;534.21
24.3902439;591.22
9.313154831;761.68
11.11111111;374.26
0;620.75
11.98630137;704.78
10.53405194;743.68
11.46734197;1234.18
30.3030303;432.16
7.007007007;843.72
9.478672986;659.67
10.30927835;790.87
9.174311927;727.94
18.63354037;633.69
8.333333333;805.15
11.06833494;831.05
9.433962264;899.09
23.52941176;425.53
10.46906866;1085.98
13.22115385;731.1
17.30103806;780.62
12.57861635;369.78
9.435742593;768.33
19.35483871;525.29
9.776536313;530.47
8.048289738;448.33
16.79389313;624.2
13.18027211;697.49
15.7480315;626.11
10.26026026;675.74
10.61712011;805.04
8.458035133;713.53
13.00578035;714.81
4.184100418;727.95
11.17318436;446.81
16.12903226;407.56
16.39344262;509.99
11.00827373;1003.15
5.780346821;818.78
10.09883971;994.32
11.62790698;769.43
7.532956685;747.51
16.12903226;507.27
6.302521008;908.93
32.8042328;616.48
13.23596531;1053.31
2.016129032;818.15
0;1006.96
15.99488164;671.76
7.177033493;798.28
8.865248227;614.18
16.46090535;915.63
5.434782609;677.62
24.03846154;423.62
19.86754967;652.75
28.03738318;779.97
3.90625;799.42
12.82051282;774.48
9.099045346;1770.29
7.518796992;742.11
10.30927835;839.96
14.70588235;657.54
13.51351351;493.69
4.255319149;631.8
11.12140871;770.98
15.88562351;683.71
12.51331203;901.95
6.720430108;777.23
5.208333333;843.92
7.610350076;729.28
11.9047619;816.65
14.84230056;845.23
9.64034112;746.11
20.54794521;759.61
6.920415225;684.42
11.57742402;787.42
9.708737864;772.01
41.42011834;766.39
14.78599222;831.97
10.69258809;742.96
19.40491591;780.32
13.15789474;506.09
6.808169804;760.27
10.98901099;665.01
9.821203727;937.44
0;870.09
17.54385965;699.57
8.064516129;812.66
15.33742331;528.66
12.91989664;837.82
4.739336493;659.63
10.86956522;684.46
0;595.18
6.24024961;701.61
29.72972973;834.42
10.59602649;592.81
12.95540763;1001.62
13.99253731;1060.22
16.33045149;938.95
7.726269316;777.17
12.10653753;830.44
9.478672986;829.58
11.66666667;643.3
9.505703422;693.99
10.97694841;1091.86
35.39823009;654.05
13.016412;1336.88
8.902702418;1114.36
11.36363636;567.25
16.94915254;630.77
0;922.77
15.76380422;858.03
10.95515235;676.29
15.15151515;849.4
10.12658228;808.39
9.345794393;669.98
20.1183432;399.11
4.854368932;751.5
11.9047619;834.23
13.96648045;765.34
13.35311573;933.61
3.90625;1028.7
0;527.97
10.85310449;778.41
6.25;782.1
16.52892562;451.18
13.07189542;859.61
9.272467903;894.83
11.76470588;840.25
14.95972382;845.62
9.756097561;401.19
18.0878553;739.69
0;516
4.608294931;858.29
14.78743068;739.41
19.46107784;438.35
9.836065574;422.88
10.73492981;756.8
5.524861878;762.82
14.78521479;717.1
12.98701299;943.93
8.658008658;854.02
18.46153846;825.22
2.528445006;795.97
20.83333333;623.34
11.88707281;826.23
12.15559157;668.54
7.246376812;981.7
14.70588235;593.1
9.708737864;638.73
22.72727273;508.39
8.878915016;848.75
11.19402985;622.08
7.092198582;465.44
8.733624454;882.61
13.11728395;584.97
8.474576271;740.85
2.590673575;599.72
7.067137809;450.54
8.791208791;637.66
17.34104046;676.45
12.3685838;784.08
0;916.5
14.12429379;773.15
7.993605116;811.46
10.79136691;891.13
27.02702703;917.08
11.0701107;771.3
31.49606299;754.1
14.24332344;998.08
11.17318436;497.62
3.875968992;480.78
18.62630966;581.73
12.8458498;841.4
13.30645161;854.87
9.182736455;711.83
19.7044335;581.43
27.02702703;1255.54
12.71186441;924.07
0;922.65
0;625.42
6.711409396;662.03
6.578947368;810.19
9.404388715;736.41
9.411764706;791.53
8.333333333;932.84
10.75268817;793.66
11.28084606;1095.41
13.88888889;1570.54
11.25763911;659.96
7.142857143;453.06
11.62790698;623.43
11.40684411;948.56
11.15241636;791.08
11.52073733;781.4
3.597122302;422.97
30.651341;1010.51
13.37792642;726.62
22.86087524;587.01
0;639.29
17.69911504;731.38
4.376367615;620.42
12.39669421;381.48
0;568.81
0;721.19
8.72600349;859.45
18.98734177;462.81
10.90154006;888.29
0;734.2
12.94498382;920.13
13.33333333;498.85
7.532956685;953.33
11.62425385;790.47
11.95219124;880.06
9.544008484;778.4
4.484304933;680.23
5.524861878;548.79
22.2098834;622.92
8.498188911;1137.86
8.849557522;866.19
12.28501229;368.29
16.09907121;833.55
15.130674;881.54
17.34104046;869.36
0;767.07
10.0877193;1066.88
12.34567901;885.22
6.160164271;718.38
10.15228426;850.85
7.648183556;1185.14
5.291005291;893.24
9.615384615;852.64
8.285862248;734.34
6.172839506;671.35
18.73327386;843.2
1.949317739;840.89
9.523809524;573.71
9.627459188;803.54
16.06425703;686.96
10.78167116;1209.03
10.18675722;406.47
8.356545961;522.48
14.70588235;778.89
8.356545961;744.19
16.35514019;1462.75
13.60544218;885.63
11.88118812;1063.52
11.45038168;742.7
17.47311828;808.69
13.07189542;634.78
17.98063624;698
13.51351351;508.72
13.38432122;877.93
11.45038168;651.17
0;416.36
15.24390244;635.23
12.72264631;722.65
11.32182281;968.62
12.75510204;535.28
4.081632653;781.24
9.25008259;869.36
9.950248756;967.36
7.641921397;771.49
10.05025126;860.19
9.463722397;629.14
5.050505051;1131.18
14.11764706;856.07
5.361930295;924.69
9.803921569;551.71
12.76052744;699.05
11.76470588;689.06
0;757.28
5.221932115;623.08
50.63291139;851.73
10.20408163;787.5
12.89398281;587.84
18.23708207;489.34
25.83979328;603.46
15.625;790.34
18.18181818;808.17
10.73619632;1003.27
5.917159763;589.2
9.411764706;597.1
11.76470588;1150.24
12.13346815;848.58
9.708737864;792.76
8.26446281;700.18
15.27614571;604.83
19.76284585;652.95
9.606147935;520.94
11.00917431;669.83
10.23890785;1009.15
19.10828025;654.95
13.36417373;780.66
16.97792869;620.67
10;945.2
3.50877193;817.94
2.923976608;427.93
7.326007326;640.03
5.347593583;593.85
34.82587065;338.19
4.437869822;559.82
0;624.27
30.53435115;755.42
14.12872841;585.28
21.73913043;335.6
10.13941698;1183.82
8.26446281;476.56
9.868421053;909.42
22.47191011;588.71
5.917159763;596.3
34.88372093;963.9
12.53132832;592.01
22.25519288;851.4
8.064516129;604.63
11.14206128;726.1
13.77952756;726.62
19.60784314;470.58
11.49425287;975.19
4.830917874;471.08
5.988023952;719.13
13.20132013;558.18
8.879023307;612.7
15.40616246;545.65
13.86447959;785.62
10.30344203;822.49
18.58736059;529
12.5;651.24
4.149377593;712.7
10.50972149;656.08
0;913.64
15.01501502;635.95
17.09401709;676.02
8.403361345;615.82
8.26446281;863.19
9.842519685;874.47
3.174603175;507.23
25;634.97
12.20220802;609.61
6.802721088;702.39
10.80246914;628.54
13.17157712;772.8
17.22319859;551.98
10.4812398;931.85
12.98701299;773.54
20.40816327;453.2
10.91405184;863.28
5.555555556;411.69
17.58957655;466.93
8.620689655;1171.68
3.552397869;525.79
6.944444444;835.54
14.37002823;875.47
17.69911504;477.45
12.39349342;1444.06
0;754.65
0;977.68
21.27659574;582.22
4.357298475;919.77
11.24262306;1221.53
9.259259259;599.56
14.03508772;470.11
5.494505495;517.25
7.142857143;538.07
7.587253414;513.04
11.2;855.86
4.975124378;851.84
5.260389269;717.37
4.166666667;618.93
0;597.44
20.83333333;522.9
9.933774834;464.24
11.70351105;740.78
4.566210046;720.84
11.23595506;1059.54
13.79310345;979.53
14.49275362;765.67
10.50788091;719.76
20;616.28
0;1133.8
0;1112.31
12.72727273;502.78
20;925.5
0;943.52
11.11111111;590.71
11.57742402;626.91
19.86754967;568.15
16.75977654;425.16
12.61341005;855.46
10.63829787;706.56
7.648183556;830.18
4.347826087;798.38
15.95744681;469.39
8.547008547;381.65
0;549.59
7.272727273;917.55
12.34567901;422.46
0;989.94
11.3507378;398.65
0;600.24
11.58301158;670.51
17.54385965;683.29
15.15151515;634.86
0;840.54
7.889546351;678.96
14.41441441;925.46
13.00390117;522.42
18.51851852;754.36
8.474576271;586.87
5.882352941;648.07
22.47191011;573.76
13.41842579;1019.96
5.988023952;619.04
12.53132832;732.59
15.20912548;676.6
9.501187648;497.8
18.86792453;485.43
5.524861878;502.93
13.75661376;827.26
0;860.83
10.04155125;842.7
7.328341564;942.65
10.8754758;1002.28
5.154639175;611.41
16.66666667;593.57
0;981.92
11.57635468;1015.52
9.708737864;744.31
16.94915254;425.64
3.731343284;730.26
14.28571429;895.31
15.67398119;1046.71
0;621.34
20.40816327;504.7
13.15789474;579.12
0;811.65
4.310344828;1002.85
10.95556908;863.37
13.20132013;1352.48
36.84210526;470.85
17.77777778;761.51
7.228915663;629.55
0;630.57
13.06413302;833.1
7.128309572;637.48
13.15789474;675.67
13.03214596;1022.3
7.042253521;482.09
20;535.26
8.902248685;714.39
0;1404.89
10.00312598;743.04
8.156606852;1029.11
0;612.69
16.48351648;840.53
0;508.3
8.754863813;1033.39
21.17647059;457.85
0;754.95
14.65201465;571.69
12.12121212;935.95
21.45922747;787.23
4.587155963;511.73
8.474576271;1049.53
7.544006706;844.05
10.10726073;1056.32
4.739336493;868.8
9.009009009;974.78
7.407407407;926.58
13.15789474;658.3
0;448.11
14.49275362;838.15
12.65822785;1300.96
12.12121212;547.1
41.37931034;869.78
0;562.15
20.2020202;658.61
9.938313914;563.6
37.38317757;566.51
31.0880829;576.8
0;665.62
10.42502005;1019.75
14.63414634;389.59
16.52892562;748.19
12.57861635;635.33
10.81081081;611.77
7.272727273;765.77
10.71428571;382.92
16.85393258;408.21
14.43298969;498.94
11.56515035;753.97
23.80952381;608.23
19.8019802;429.48
0;931.25
9.808982963;743.29
10.26424984;1114.45
5.154639175;337.31
29.48402948;543.77
25.08960573;549.13
11.23595506;667.68
23.80952381;855.43
6.688963211;651.15
23.3463035;487.77
12.04819277;453.6
14.28571429;566.78
15.29051988;602.07
0;744.38
11.03565365;979.81
9.174311927;772.67
24.8447205;619.4
0;924.08
5.555555556;817.1
19.53125;473.07
18.40490798;857.91
16.21621622;705.61
11.36363636;611.56
25.75107296;615.26
15.625;791.61
7.462686567;811.05
21.73913043;1091.15
27.77777778;474.3
11.9047619;861.81
13.80330293;903.2
7.575757576;754.39
0;697.84
11.76470588;697.58
11.45038168;756.11
6.279434851;618.08
20.40816327;882.55
41.95804196;652.56
20;787.59
12.46105919;1037.75
0;962.23
12.57861635;625.87
13.07189542;919.55
5.208333333;1134.75
7.177033493;1009.7
36.58536585;927.81
9.174311927;1394.02
26.08695652;1119.62
8.097165992;714.12
22.2057735;588.27
0;914.45
3.378378378;905.23
18.5546875;988.79
7.220216606;1023.62
9.615384615;859.71
0;1114.28
11.28526646;668.99
0;603.02
12.48439451;992.7
36.80981595;530.64
18.01801802;534
13.15789474;844.58
18.77934272;761.53
7.700770077;940.8
5.780346821;729.02
7.194244604;701.37
9.306260575;707.95
8.108108108;635.34
10.9392682;853.97
14.41441441;518.41
8.849557522;1066.29
3.154574132;591.83
6.289308176;788
8.921542902;620.24
8.298755187;425.94
23.64864865;701.81
11.34939937;1038.85
9.433962264;749.71
21.10817942;625.9
38.83495146;442.1
15.18438178;541.49
0;694.54
14.61959711;870.92
4.219409283;786.35
14.38848921;619.36
0;398.86
9.302325581;496.1
8.196721311;668.01
26.23906706;555.47
29.12621359;473.13
16.41025641;504.44
9.983361065;517.56
11.49425287;806.97
17.31601732;636.86
0;735.2
12.28364042;707.72
10.07068642;1722.37
17.04545455;614.41
0;516.2
34.48275862;488
14.87603306;568.15
10.63829787;934.95
22.90076336;729.98
3.610108303;642.21
42.25352113;972.51
14.38848921;808.01
14.71618781;515.33
0;585.05
28.98550725;500.84
16.57458564;1040.22
17.27861771;325.47
0;928.83
11.1662531;641.2
5.681818182;434.51
14.09553641;841.05
19.18859649;592.74
9.345794393;585.63
12.07243461;860.03
3.125;766.01
8.928571429;526.74
10.67323481;650.93
6.814310051;738.5
0;1018.87
15.06024096;554.96
9.644892591;636.68
0;503.72
17.85714286;818.85
5.161290323;581.39
0;662.35
0;851.53
8.962868118;927.05
10.86956522;678.99
0;1027.43
3.846153846;833
8.045820265;1011.33
11.26033664;1108.07
8.849557522;686.4
9.345794393;583.83
21.22015915;394.93
13.8464305;664.2
12.40056153;856.44
0;903.91
14.65614431;645.46
14.98929336;822.37
9.537632179;928.33
10;1020.62
14.197823;675.61
8.26446281;511.8
17.54385965;616.1
7.874015748;853.42
9.762900976;829.89
17.85714286;512.52
11.72870984;682.78
8.26446281;1019.51
8.629989213;534.62
18.46590909;617.12
14.69802245;661.59
12.86391334;756.46
12.12121212;620.1
9.090909091;839.31
24.79338843;848.42
13.60544218;460.69
0;616.96
9.708737864;693.58
0;720.63
17.54385965;488.89
13.77410468;875.49
30.92783505;986.34
9.950248756;503.46
12.7668063;925.45
11.70351105;700.34
11.06833494;693.74
14.29848079;986.11
14.28571429;769.97
25.97402597;471.27
18.43317972;518.54
22.01257862;473.52
13.60544218;577.05
12.42236025;840.84
7.692307692;437.66
17.69911504;905.1
13.44743276;607.97
8.301404853;768.29
14.92537313;644.22
13.24503311;824.75
0;942.64
24.03846154;514.13
11.9047619;814.09
6.864988558;605.94
9.499910378;706.48
10.18696069;717.97
5.327245053;989.35
20.1863354;624.42
21.12676056;843.18
7.092198582;513.63
7.518796992;1053.08
6.711409396;614.79
3.311258278;512.18
4.459308807;871.37
11.11111111;605.66
21.81818182;820.16
3.215434084;728.06
12.82051282;541.49
0;789.68
0;795.49
4.95049505;594.18
14.1509434;765.36
16.63090129;729.91
16.06425703;594.52
7.239819005;917.1
8.012820513;798.9
13.95348837;612.86
11.14294811;852.76
10.21059349;766.39
19.48051948;951.62
26.04166667;573
12.72015656;651.85
13.01115242;615.13
10.07274762;854.01
18.18181818;644.76
9.230769231;644.19
7.751937984;534.42
9.700548292;832.71
11.36363636;713.4
13.51351351;777.2
0;1517.67
7.547169811;691.29
8.711885501;787.26
15.25553013;870.56
20.54794521;485.69
28.34008097;832.49
2.973977695;817.2
5.524861878;524.89
12.66464032;686.39
4.201680672;838.82
16.59751037;481.63
15.625;545.32
14.1509434;676.43
16.80672269;807.79
9.009009009;764.99
0;554.18
10.98901099;589.69
0;1068.04
7.8125;386.27
19.51365956;693.31
13.77825619;773.83
12.7388535;448.28
15.65995526;552.03
3.333333333;786.89
9.433962264;779.29
11.63434903;766.03
9.93883792;780.7
10.37165082;1124.93
0;895.43
9.756097561;676.72
11.5727003;694.09
26.08695652;456.53
21.42857143;984.39
0;726.58
0;848.12
5.747126437;1097.03
9.56937799;433.45
8.547008547;905.88
16.12903226;1231.83
29.19708029;966.26
18.51851852;475.31
7.299270073;1136.72
3.232758621;791.37
19.2450037;632.94
4.739336493;759.71
28.23339607;548.63
13.0497825;488.65
10.8892922;526.32
15.60283688;583.34
22.35294118;402.55
16.40419948;676.96
18.03468208;558.95
28.84615385;387.26
13.6239782;592.9
17.89976134;600.29
17.65316719;624.82
22.52873563;596.56
7.598784195;495.55
11.39772046;666.29
21.27659574;681.97
18.91891892;528.45
13.17122594;670.31
11.48838001;1071.17
21.97802198;396.44
15.73676681;879.46
17.0990566;887.12
4.672897196;556.11
26.59911336;334.8
20.0122524;613.07
15.00938086;679.34
15.68920433;689.81
10.44083527;593.4
19.08957416;427.58
28.65329513;641.83
18.50760344;851.44
21.10091743;517.45
10.67323481;693.04
11.42857143;540.08
5.281690141;636.8
16.68404588;534.51
11.66407465;513.85
7.352941176;614.03
17.19197708;480.2
11.40065147;430.19
14.71489884;678.22
39.80582524;238.94
24.19354839;506.7
19.04319554;687.18
22.08201893;687.26
20.74688797;432.46
17.97990481;562.06
21.88552189;534.39
13.50016464;782.86
15.75105647;417.08
26.0804769;622.51
18.15219921;672.48
14.60674157;469.05
13.7254902;821.7
10.96737908;682.35
19.88636364;468.46
16.53513717;726.53
32.42885506;263.91
10.02004008;518.44
17.66666667;647.5
18.18181818;530.73
11.47227533;547.12
14.04109589;691.45
11.15241636;621.33
15.04297994;566
3.401360544;533.37
8.26446281;467.23
11.28783992;850.31
17.40020471;465.23
18.80877743;496.02
12.65077964;576.9
11.63636364;637.55
33.03571429;356.27
16.94915254;459.98
12.68742791;435.13
12.11689237;853.26
5.681818182;573.13
19.41747573;300.49
22.05882353;651.83
14.50676983;648.15
14.33389545;661.46
7.142857143;338
11.57024793;639.99
15.35508637;350.02
8.674101611;774.6
14.70588235;497.58
17.44186047;503.82
0;450.03
11.33786848;623.17
20.4379562;535.2
14.33691756;530.02
6.369426752;316.62
10.57622174;537.96
27.69230769;734.76
26.93602694;488.68
26.20802621;578.41
17.62114537;565.28
88.59470468;301.54
11.22291022;794.25
15.0839904;874.2
37.47534517;1127.87
12.53918495;362.27
25.51834131;752.94
18.72074883;413.85
12.72727273;515.71
20.2190396;520.13
6.279434851;630.68
5.617977528;511.09
13.12335958;732.31
18.25902335;403.85
23.22946176;558.69
22.42152466;464.95
15.625;627.22
16.56495205;376.8
14.34161775;1124.88
9.523809524;479.17
12.30769231;516.11
10.53247513;672.58
7.476635514;550.45
17.08428246;513.29
6.993006993;494.08
26.17801047;456.63
34.76482618;410.35
5.813953488;559.18
10.77199282;590.64
35.77235772;526.83
0;419.88
9.803921569;797.53
5.235602094;606.51
17.64705882;636.63
8.883248731;534.93
13.54401806;704.43
8.680555556;263.76
14.32291667;457.16
16.9550173;604.7
14.05922824;713.46
8.588957055;434.07
18.76675603;533.68
23.87267905;512.27
13.94923394;892.15
5.586592179;355.9
19.55034213;430.69
20.15355086;604.82
13.19509896;640.16
12.4750499;701.72
18.44734819;520.77
33.2594235;453.16
19.16932907;318.88
15.89242054;583.71
85.56149733;377.42
12.82051282;419.21
13.04347826;819.84
26.43171806;522.42
10.14656144;576.61
15.82835033;963.82
14.78743068;598.43
13.63636364;579.13
14.32880845;649.29
11.70960187;458.92
20.6185567;462.74
15.69506726;451.69
17.88170564;526.46
23.52941176;507.7
0;408.2
16.55933763;506.42
16.90617075;559.54
13.88888889;358.99
14.24614167;411.5
17.69911504;576.59
10.52631579;548.4
11.21076233;633.72
11.34751773;431.87
17.63224181;616.76
11.22194514;498.76
4.016064257;272.68
22.87282708;442.04
13.2897158;915.27
12.89767842;623.85
13.5891287;643.2
10.41666667;429
14.81481481;480.17
0;569.9
14.12429379;614.63
7.168458781;631.1
36.49635036;459.12
0;394.88
20.66772655;567.82
10.79913607;608.94
17.29106628;462.16
0;370.87
12.13606062;822.25
19.23076923;451.71
27.27272727;606.05
9.132420091;468.42
9.708737864;688.53
14.10934744;313.85
35.0877193;463.97
18.21493625;427.06
25.1177394;453.16
13.69081574;843.21
16.39344262;408.25
10.60240964;870.32
10.82251082;935.8
9.508716323;529.54
15.282298;828.55
18.49568434;714.23
15.0273224;563.49
22.3880597;384.02
18.34862385;536.21
11.58301158;492.55
24.27184466;474.72
13.91417425;635.21
19.90811639;492.48
18.97983393;653.67
10.06711409;516.13
15.07537688;545.02
13.21585903;622.3
9.823182711;585.33
18.14882033;568.21
18.84700665;510.48
12.26158038;653.02
0;492.82
4;509.94
11.62790698;526.81
12.79512567;425.31
11.50747986;482.7
0;588.93
8.152173913;653.82
17.31601732;698.05
14.02524544;420.44
18.18181818;258.3
14.00560224;502.16
9.345794393;490.83
12.49905596;759.71
41.66666667;721.78
14.68048359;587.4
13.4332941;666.83
12.65822785;575.65
10.34482759;585.02
5.154639175;564.51
13.63636364;588.35
23.25581395;543.8
22.16748768;595.98
0;523.25
12.28501229;643.59
5.681818182;470.94
7.246376812;520.02
12.90322581;351.16
16.88555347;625.17
18.76675603;703.08
16.3599182;529.57
15.06456241;579.65
22.94455067;511.75
20.2020202;396.39
6.666666667;535.82
10.3626943;573.64
19.67799642;601.36
14.38848921;636.91
18.86792453;725.77
11.36363636;414.21
18.14516129;843.47
27.77777778;548.08
12.0240481;629.16
23.35766423;985.82
11.94353963;609.27
15.25013948;749.06
11.23595506;493.76
38.96103896;381.39
9.803921569;396.27
14.06469761;546.35
12.86173633;629.24
14.01869159;464.38
14.50116009;478.15
11.01928375;339.63
16.985138;530.82
19.30501931;705.39
11.01759755;945.78
25.64102564;495.38
21.10817942;314.79
17.61744966;860.63
14.20959147;555.13
7.936507937;827.88
13.3809099;615.13
21.78423237;430.86
32.25806452;398.67
7.8125;605.06
15.53398058;500.32
15.18438178;572.11
11.32823563;671.91
0;625.33
19.53488372;627.65
5.747126437;525.19
36.23188406;817.68
17.69911504;358.96
6.756756757;568.38
13.51351351;622.16
0;491.58
24.66367713;553.9
9.900990099;703.45
21.61383285;867.44
16.57458564;633.89
25.36231884;422.46
3.115264798;508.17
15.4185022;541.61
14.55301455;278.86
12.90473956;716.2
13.37792642;560.51
6.666666667;593.28
10.06711409;374.17
20.02670227;530.53
26.41509434;660.72
14.46051168;696.3
13.06331214;1305.36
16.71422748;520.56
19.24310455;663.36
11.52073733;771.78
30.97345133;545.68
11.14827202;646.38
16.52892562;419.63
15.87301587;270.85
0;322.86
21.73913043;465.56
14.28571429;647.91
0;458.62
18.35748792;359.2
23.58490566;550.47
11.78992497;581.59
9.898107715;672.79
16.33764466;639.49
0;428.44
14.81075151;746.24
8.403361345;495.1
13.30561331;761.9
15.7480315;557.83
0;577.66
20.17291066;583.2
10.37344398;697.64
20.13422819;505.36
6.773399015;604.21
12.75510204;950.83
17.69911504;605.37
14.94163424;798.91
8;547.12
11.7370892;573.66
9.446693657;572.04
14.45427729;956.24
16.94915254;471.57
0;431.28
16.70146138;669.46
13.53503185;941.81
38.96103896;761.2
11.99040767;491.88
11.4628821;559.04
19.60784314;804.08
12.86764706;337.88
11.92250373;542.29
0;585.82
12.39669421;438.71
13.64877161;552.12
83.33333333;468.04
12.03783319;559.56
15.32479414;853.93
0;458.69
16.36661211;313.81
12.19512195;629.97
19.37046005;754.78
23.66863905;281.1
12.38738739;777.7
0;441.18
16.57458564;576.09
18.35748792;540.69
13.51351351;425.82
12.5;497.55
18.05869074;620.47
10.2425876;541.3
14.4246897;615.92
14.92537313;446.43
0;629.56
16.07347876;521.31
32.03661327;460.27
11.83431953;430.28
12.90322581;315.5
2.252252252;515.77
0;582.15
12.25061253;462.62
13.10043668;366.75
20.1511335;691.87
10.20408163;520.54
16.89189189;702.66
9.641135512;493.19
9.56937799;472.32
8.455034589;610.8
0;755.57
0;676.14
6.802721088;566.49
12.88244767;619.08
18.66666667;561.84
13.88888889;580.49
17.13062099;527.18
14.81481481;466.42
17.12062257;693.62
19.19720768;612.75
15.2394775;538.03
17.01877934;686.47
16.79476231;454.58
19.71522453;623.1
12.47600768;634.87
45.45454545;672.5
17.29106628;546.06
17.37242128;472
22.05882353;513.96
18.18950931;743.58
15.51480959;608.63
2.923976608;522.45
16.12903226;628.49
14.16797221;884.16
14.97797357;557.51
12.78772379;641.46
7.712082262;500.99
23.07692308;622.54
2.770083102;629.46
13.15789474;764.48
25;472.4
14.35406699;628.39
7.407407407;402.7
0;435.42
12.76595745;371.73
15;431.91
14.98127341;485.28
15.07537688;570.26
16.58878505;432.17
9.722222222;272.58
18.80877743;467.63
20.4778157;454.78
36.58536585;610.93
15.04178273;702.85
8.333333333;423.87
15.90330789;467.17
13.4529148;550.22
0;508.77
11.87446989;864.94
14.71965743;528.32
15.46391753;659.01
9.251471825;706.04
14.11290323;319.02
0;311.89
24.24242424;616.67
21.09704641;387.92
7.707129094;458.87
13.07189542;717.41
15.46114547;535.17
22.09944751;395.63
8.333333333;504.25
23.52941176;511.54
6.451612903;406.14
14.00070004;784.42
6.596306069;486.78
26.78571429;607.41
12.52916271;716.98
20.13422819;599.29
19.83663944;644.68
20.6185567;613.29
15.87301587;370.83
3.533568905;370.43
11.90508759;1665.42
